model,family,framing,arm,signed_alpha,n_pairs,metric,behaviour,base_mean,arm_mean,delta,ci_lo,ci_hi,p_paired_t,p_wilcoxon
qwen3_32b_api,api_actions,fake,ask_bt_neg,0.0,149,any,uncertainty-estimation,0.7986577181208053,0.8590604026845637,0.06040268456375839,-0.026845637583892617,0.14093959731543623,0.16057304712827333,0.15985367483762747
qwen3_32b_api,api_actions,fake,ask_bt_neg,0.0,149,any,backtracking,0.37583892617449666,0.38926174496644295,0.013422818791946308,-0.08741610738255033,0.12080536912751678,0.8064825235074417,0.8055405886674938
qwen3_32b_api,api_actions,fake,ask_bt_neg,0.0,149,density_testlex,initializing,0.0018287219062597152,0.003924800816358569,0.0020960789100988543,0.0,0.006288236730296563,0.31894268036747403,
qwen3_32b_api,api_actions,fake,ask_bt_neg,0.0,149,density_testlex,deduction,0.22970313518095709,0.17396889260105913,-0.05573424257989791,-0.10569486025333909,-0.004272895953134688,0.04517015409861808,0.04642684255860036
qwen3_32b_api,api_actions,fake,ask_bt_neg,0.0,149,density_testlex,adding-knowledge,0.029693540110133476,0.01823114424773768,-0.011462395862395799,-0.037177946265790573,0.013238918170251043,0.37658599236259954,0.4637451171875
qwen3_32b_api,api_actions,fake,ask_bt_neg,0.0,149,density_testlex,example-testing,0.0064000666039540285,0.0024104719023422877,-0.003989594701611741,-0.011156149918842114,0.000727182599717271,0.22034644405015213,
qwen3_32b_api,api_actions,fake,ask_bt_neg,0.0,149,density_testlex,uncertainty-estimation,0.10772928472096685,0.11829888007468053,0.010569595353713684,-0.0332147542160276,0.05480987981672821,0.6504570882467199,0.6669293291330143
qwen3_32b_api,api_actions,fake,ask_bt_neg,0.0,149,density_testlex,backtracking,0.0017252980452373147,0.0047003502980083045,0.0029750522527709896,-0.0034505960904746293,0.012129691166463162,0.45857784440952465,
qwen3_32b_api,api_actions,fake,ask_bt_neg,0.0,149,density_nontest,initializing,0.5494718328106962,0.5557142860884352,0.006242453277739056,-0.06225471266515892,0.07349103162001218,0.8607287037940297,0.7419632565821915
qwen3_32b_api,api_actions,fake,ask_bt_neg,0.0,149,density_nontest,deduction,3.7869199673425586,3.8170272763850326,0.030107309042474623,-0.188857446602325,0.25363508955693415,0.7907805822525774,0.7494810541128363
qwen3_32b_api,api_actions,fake,ask_bt_neg,0.0,149,density_nontest,adding-knowledge,1.7422289839444938,1.6903566121612552,-0.051872371783238225,-0.2010389848602104,0.10561899907188371,0.5010350458510643,0.49314895811003023
qwen3_32b_api,api_actions,fake,ask_bt_neg,0.0,149,density_nontest,example-testing,0.16085655114494915,0.1784186199281996,0.01756206878325048,-0.05975216450323494,0.09282823132292858,0.652416104242989,0.6560079509482488
qwen3_32b_api,api_actions,fake,ask_bt_neg,0.0,149,density_nontest,uncertainty-estimation,0.5676967155734626,0.596055905940378,0.028359190366915407,-0.08043888979378719,0.13942434513150745,0.6070105801497051,0.7556734487996108
qwen3_32b_api,api_actions,fake,ask_bt_neg,0.0,149,density_nontest,backtracking,0.17741814761325217,0.1702904152010419,-0.0071277324122102585,-0.06282256548157357,0.047418066294873176,0.803663504418036,0.8123473900144418
qwen3_32b_api,api_actions,fake,ask_bt_neg,0.0,149,words,,293.19463087248323,334.93288590604027,41.738255033557046,8.65218120805369,78.58859060402673,0.028875716196608683,0.10009839296939366
qwen3_32b_api,api_actions,fake,ask_bt_neg,0.0,149,n_spans_counted,,21.241610738255034,24.06711409395973,2.825503355704698,0.5436241610738255,5.2686241610738245,0.026020237429256785,0.1333604959834849
qwen3_32b_api,api_actions,fake,ask_bt_pos,0.0,149,density,initializing,0.551300554716956,0.5727027441033529,0.0214021893863969,-0.045780467068027964,0.09019870530007894,0.5502041775716849,0.7067856122599692
qwen3_32b_api,api_actions,fake,ask_bt_pos,0.0,149,density,deduction,4.016623102523515,3.8864716211494703,-0.13015148137404567,-0.3557697221500251,0.10517871935681841,0.2846141462247183,0.24497497575580585
qwen3_32b_api,api_actions,fake,ask_bt_pos,0.0,149,density,adding-knowledge,1.7719225240546272,1.6947265066845163,-0.07719601737011114,-0.23920666376092228,0.0832359680824272,0.3525740451127347,0.5613435832590923
qwen3_32b_api,api_actions,fake,ask_bt_pos,0.0,149,density,example-testing,0.16725661774890316,0.15909662798331947,-0.008159989765583667,-0.07824775416698668,0.05836575188982996,0.8194589466040012,0.9955225222839157
qwen3_32b_api,api_actions,fake,ask_bt_pos,0.0,149,density,uncertainty-estimation,0.6754260002944295,0.7648565214652874,0.08943052117085774,-0.028048261181406093,0.19899020808282328,0.13072303961548667,0.06954073646227246
qwen3_32b_api,api_actions,fake,ask_bt_pos,0.0,149,density,backtracking,0.17914344565848944,0.18917513216940604,0.010031686510916592,-0.0462526928731946,0.0658621395062828,0.7414270206881597,0.7244468587108552
qwen3_32b_api,api_actions,fake,ask_bt_pos,0.0,149,coverage,initializing,0.10474568330163196,0.10621549231067398,0.0014698090090420118,-0.007108704030519881,0.010126059297669476,0.7433236458396422,0.8757607428977615
qwen3_32b_api,api_actions,fake,ask_bt_pos,0.0,149,coverage,deduction,0.5101237479035196,0.49504981847303375,-0.01507392943048578,-0.037859648988664465,0.009751266249669504,0.23846609098953314,0.11377340359163989
qwen3_32b_api,api_actions,fake,ask_bt_pos,0.0,149,coverage,adding-knowledge,0.2463718976531795,0.24320194716626833,-0.003169950486911173,-0.02543862507604882,0.019166673374470592,0.78033506666245,0.9508888414946932
qwen3_32b_api,api_actions,fake,ask_bt_pos,0.0,149,coverage,example-testing,0.023705891521059085,0.022309430930098375,-0.0013964605909607126,-0.011920512118021316,0.008669295464190091,0.7872954866211347,0.8267621866861048
qwen3_32b_api,api_actions,fake,ask_bt_pos,0.0,149,coverage,uncertainty-estimation,0.08840138177171876,0.106850338777216,0.018448957005497223,0.0009615905832506225,0.03514917386150856,0.03439734626402417,0.023037753998107324
qwen3_32b_api,api_actions,fake,ask_bt_pos,0.0,149,coverage,backtracking,0.026651397848891156,0.026372972342709588,-0.0002784255061815663,-0.009387762759880394,0.008221080052319904,0.9527688482853847,0.9263065515569536
qwen3_32b_api,api_actions,fake,ask_bt_pos,0.0,149,any,initializing,1.0,1.0,0.0,0.0,0.0,,
qwen3_32b_api,api_actions,fake,ask_bt_pos,0.0,149,any,deduction,1.0,1.0,0.0,0.0,0.0,,
qwen3_32b_api,api_actions,fake,ask_bt_pos,0.0,149,any,adding-knowledge,1.0,1.0,0.0,0.0,0.0,,
qwen3_32b_api,api_actions,fake,ask_bt_pos,0.0,149,any,example-testing,0.2684563758389262,0.31543624161073824,0.04697986577181208,-0.053691275167785234,0.14110738255033464,0.3555737792377514,0.35383690068472906
qwen3_32b_api,api_actions,fake,ask_bt_pos,0.0,149,any,uncertainty-estimation,0.7986577181208053,0.9194630872483222,0.12080536912751678,0.04697986577181208,0.19463087248322147,0.0017943091195612329,0.0020220491969035817
qwen3_32b_api,api_actions,fake,ask_bt_pos,0.0,149,any,backtracking,0.37583892617449666,0.44966442953020136,0.0738255033557047,-0.040268456375838924,0.18791946308724833,0.20508104667579297,0.2040238704744366
qwen3_32b_api,api_actions,fake,ask_bt_pos,0.0,149,density_testlex,initializing,0.0018287219062597152,0.003667436828400631,0.001838714922140916,0.0,0.005516144766422748,0.31894268036747386,
qwen3_32b_api,api_actions,fake,ask_bt_pos,0.0,149,density_testlex,deduction,0.22970313518095709,0.23715587214342176,0.007452736962464686,-0.04972850223293036,0.0679942202949879,0.8081258261251505,0.870881128147186
qwen3_32b_api,api_actions,fake,ask_bt_pos,0.0,149,density_testlex,adding-knowledge,0.029693540110133476,0.03223597138103709,0.002542431270903609,-0.022418400408959295,0.02632115515875275,0.8429611054384103,0.9405548572540283
qwen3_32b_api,api_actions,fake,ask_bt_pos,0.0,149,density_testlex,example-testing,0.0064000666039540285,0.011528129651367217,0.005128063047413187,-0.007865619180224184,0.018397655415615215,0.4592469319107401,0.296875
qwen3_32b_api,api_actions,fake,ask_bt_pos,0.0,149,density_testlex,uncertainty-estimation,0.10772928472096685,0.13828329120004348,0.03055400647907663,-0.016506547766804866,0.0776209040753278,0.2092764473591622,0.27386520493590105
qwen3_32b_api,api_actions,fake,ask_bt_pos,0.0,149,density_testlex,backtracking,0.0017252980452373147,0.005760597086319272,0.004035299041081958,-0.0031902700540630815,0.012587070303047457,0.2895033471625755,
qwen3_32b_api,api_actions,fake,ask_bt_pos,0.0,149,density_nontest,initializing,0.5494718328106962,0.5690353072749523,0.019563474464255985,-0.049110262638119496,0.08903408039485823,0.5874758110121252,0.7152562107944146
qwen3_32b_api,api_actions,fake,ask_bt_pos,0.0,149,density_nontest,deduction,3.7869199673425586,3.649315749006047,-0.13760421833651035,-0.3663316964293683,0.0976322736441159,0.2579390793280197,0.2307871700145998
qwen3_32b_api,api_actions,fake,ask_bt_pos,0.0,149,density_nontest,adding-knowledge,1.7422289839444938,1.6624905353034791,-0.07973844864101474,-0.2418598996531184,0.07791401735823128,0.3385675752756524,0.5677478390404831
qwen3_32b_api,api_actions,fake,ask_bt_pos,0.0,149,density_nontest,example-testing,0.16085655114494915,0.1475684983319523,-0.013288052812996855,-0.08124094733843273,0.054600707288980276,0.7038390224465281,0.7809952811674468
qwen3_32b_api,api_actions,fake,ask_bt_pos,0.0,149,density_nontest,uncertainty-estimation,0.5676967155734626,0.6265732302652438,0.05887651469178114,-0.05115731096990958,0.16570417745721383,0.30096829479501525,0.24248075160750904
qwen3_32b_api,api_actions,fake,ask_bt_pos,0.0,149,density_nontest,backtracking,0.17741814761325217,0.18341453508308678,0.005996387469834635,-0.05058182241459353,0.062304759921264406,0.8431624934929599,0.7952822051995418
qwen3_32b_api,api_actions,fake,ask_bt_pos,0.0,149,words,,293.19463087248323,320.61073825503354,27.416107382550337,-2.6850671140939597,60.89395973154362,0.0960341902653544,0.17931288435822723
qwen3_32b_api,api_actions,fake,ask_bt_pos,0.0,149,n_spans_counted,,21.241610738255034,22.899328859060404,1.657718120805369,-0.3221476510067114,3.81929530201342,0.1217416054774593,0.22579038434245224
qwen3_32b_api,api_actions,fake,ask_unc_neg,0.0,149,density,initializing,0.551300554716956,0.5498241632069993,-0.0014763915099565304,-0.0780095024378668,0.0762985809405834,0.9706823488426174,0.7124287188984859
qwen3_32b_api,api_actions,fake,ask_unc_neg,0.0,149,density,deduction,4.016623102523515,4.0130072766658,-0.0036158258577153697,-0.22018451800960193,0.20664622539473618,0.9741363265242183,0.8105398318086843
qwen3_32b_api,api_actions,fake,ask_unc_neg,0.0,149,density,adding-knowledge,1.7719225240546272,1.6779837541975884,-0.09393876985703879,-0.2532877035740096,0.059784976562369266,0.25804231443740544,0.28471753170804637
qwen3_32b_api,api_actions,fake,ask_unc_neg,0.0,149,density,example-testing,0.16725661774890316,0.16592072881714073,-0.0013358889317624213,-0.07656472603132382,0.06733983717966577,0.9704845356141442,0.8149168124147433
qwen3_32b_api,api_actions,fake,ask_unc_neg,0.0,149,density,uncertainty-estimation,0.6754260002944295,0.6836086359466997,0.008182635652270185,-0.11035460611850244,0.12764868517803607,0.891573876423213,0.9535681870118274
qwen3_32b_api,api_actions,fake,ask_unc_neg,0.0,149,density,backtracking,0.17914344565848944,0.1501263405911349,-0.029017105067354557,-0.0883094480634722,0.031109965653688145,0.31942641878909883,0.3516303594737382
qwen3_32b_api,api_actions,fake,ask_unc_neg,0.0,149,coverage,initializing,0.10474568330163196,0.10349930616290505,-0.0012463771387269033,-0.010727123934109005,0.008548629559764665,0.8056432245549331,0.7266049467056254
qwen3_32b_api,api_actions,fake,ask_unc_neg,0.0,149,coverage,deduction,0.5101237479035196,0.5173154138792275,0.007191665975707966,-0.016507756289638836,0.03310115269577405,0.5819565338856268,0.6188627612237383
qwen3_32b_api,api_actions,fake,ask_unc_neg,0.0,149,coverage,adding-knowledge,0.2463718976531795,0.24023993272860664,-0.006131964924572832,-0.029111961860124623,0.017490532740036598,0.6114402874553031,0.8563819495093696
qwen3_32b_api,api_actions,fake,ask_unc_neg,0.0,149,coverage,example-testing,0.023705891521059085,0.02309364970330488,-0.0006122418177542058,-0.009803496999425333,0.008659300725308234,0.8959469734562484,0.7189144373395371
qwen3_32b_api,api_actions,fake,ask_unc_neg,0.0,149,coverage,uncertainty-estimation,0.08840138177171876,0.093447695160277,0.005046313388558224,-0.012691386867027558,0.02170709098729891,0.556991449027913,0.6182166560422637
qwen3_32b_api,api_actions,fake,ask_unc_neg,0.0,149,coverage,backtracking,0.026651397848891156,0.022404002365678907,-0.004247395483212251,-0.013806220588146676,0.005369830013089767,0.37229196955055505,0.41967718883902827
qwen3_32b_api,api_actions,fake,ask_unc_neg,0.0,149,any,initializing,1.0,1.0,0.0,0.0,0.0,,
qwen3_32b_api,api_actions,fake,ask_unc_neg,0.0,149,any,deduction,1.0,1.0,0.0,0.0,0.0,,
qwen3_32b_api,api_actions,fake,ask_unc_neg,0.0,149,any,adding-knowledge,1.0,1.0,0.0,0.0,0.0,,
qwen3_32b_api,api_actions,fake,ask_unc_neg,0.0,149,any,example-testing,0.2684563758389262,0.30201342281879195,0.03355704697986577,-0.06040268456375839,0.12751677852348994,0.5020215938326524,0.5001842570707944
qwen3_32b_api,api_actions,fake,ask_unc_neg,0.0,149,any,uncertainty-estimation,0.7986577181208053,0.8389261744966443,0.040268456375838924,-0.0471476510067114,0.12751677852348994,0.3781285242524518,0.3763444934986555
qwen3_32b_api,api_actions,fake,ask_unc_neg,0.0,149,any,backtracking,0.37583892617449666,0.38926174496644295,0.013422818791946308,-0.10067114093959731,0.12751677852348994,0.8170478002350559,0.8161533547581272
qwen3_32b_api,api_actions,fake,ask_unc_neg,0.0,149,density_testlex,initializing,0.0018287219062597152,0.005455940654511507,0.003627218748251792,0.0,0.00944452361178468,0.16691753887355698,
qwen3_32b_api,api_actions,fake,ask_unc_neg,0.0,149,density_testlex,deduction,0.22970313518095709,0.2371934305040075,0.007490295323050455,-0.04867199480472336,0.06421538525654776,0.7992348992184386,0.8865265720126428
qwen3_32b_api,api_actions,fake,ask_unc_neg,0.0,149,density_testlex,adding-knowledge,0.029693540110133476,0.010238015116974841,-0.01945552499315864,-0.04168569673976865,-0.000164481878073516,0.0710292724044512,0.067626953125
qwen3_32b_api,api_actions,fake,ask_unc_neg,0.0,149,density_testlex,example-testing,0.0064000666039540285,0.0093826964213984,0.0029826298174443705,-0.009864091181053195,0.016296030499924584,0.6757501191768261,1.0
qwen3_32b_api,api_actions,fake,ask_unc_neg,0.0,149,density_testlex,uncertainty-estimation,0.10772928472096685,0.14105448528699083,0.03332520056602397,-0.009836553249838387,0.07821626091657341,0.14819375560323642,0.15218600713749428
qwen3_32b_api,api_actions,fake,ask_unc_neg,0.0,149,density_testlex,backtracking,0.0017252980452373147,0.003563127468929092,0.0018378294236917774,-0.0034505960904746293,0.009274965252736031,0.5916947235777927,
qwen3_32b_api,api_actions,fake,ask_unc_neg,0.0,149,density_nontest,initializing,0.5494718328106962,0.5443682225524878,-0.005103610258208321,-0.08087037995236873,0.07199106774289478,0.9000602869819717,0.6927487505816539
qwen3_32b_api,api_actions,fake,ask_unc_neg,0.0,149,density_nontest,deduction,3.7869199673425586,3.775813846161791,-0.011106121180765866,-0.22927444570025327,0.19345107577587012,0.9230100171041122,0.728027826837665
qwen3_32b_api,api_actions,fake,ask_unc_neg,0.0,149,density_nontest,adding-knowledge,1.7422289839444938,1.6677457390806136,-0.07448324486388017,-0.22924333410086742,0.08464113626275437,0.36572979263197797,0.43326177700519075
qwen3_32b_api,api_actions,fake,ask_unc_neg,0.0,149,density_nontest,example-testing,0.16085655114494915,0.15653803239574235,-0.004318518749206793,-0.075389104422971,0.0614766959848184,0.901100544829179,0.8882255509051447
qwen3_32b_api,api_actions,fake,ask_unc_neg,0.0,149,density_nontest,uncertainty-estimation,0.5676967155734626,0.5425541506597089,-0.025142564913753798,-0.1367365361809088,0.08716432806622408,0.6577140572174925,0.5532478594886514
qwen3_32b_api,api_actions,fake,ask_unc_neg,0.0,149,density_nontest,backtracking,0.17741814761325217,0.14656321312220583,-0.030854934491046336,-0.08982824322133723,0.02878914276427845,0.28830524372829947,0.334359328502129
qwen3_32b_api,api_actions,fake,ask_unc_neg,0.0,149,words,,293.19463087248323,348.0,54.80536912751678,15.7001677852349,97.54412751677852,0.009404863914091854,0.04712958976678291
qwen3_32b_api,api_actions,fake,ask_unc_neg,0.0,149,n_spans_counted,,21.241610738255034,24.48993288590604,3.248322147651007,0.8119127516778524,5.946644295302011,0.015021451755512038,0.07260450346141124
qwen3_32b_api,api_actions,fake,ask_unc_pos,0.0,149,density,initializing,0.551300554716956,0.5191766756059105,-0.03212387911104528,-0.09491048856931082,0.03426975757766577,0.3386684230387604,0.588473142191639
qwen3_32b_api,api_actions,fake,ask_unc_pos,0.0,149,density,deduction,4.016623102523515,4.088728605991261,0.07210550346774684,-0.15780936780685853,0.30349806309581806,0.5472830844544828,0.32580070852886167
qwen3_32b_api,api_actions,fake,ask_unc_pos,0.0,149,density,adding-knowledge,1.7719225240546272,1.5829862043740197,-0.18893631968060745,-0.34430427265160163,-0.02093937373532886,0.022787757408034928,0.016136008216607902
qwen3_32b_api,api_actions,fake,ask_unc_pos,0.0,149,density,example-testing,0.16725661774890316,0.11029021212220354,-0.05696640562669964,-0.1289174603600315,0.010751460086789458,0.1153769344340028,0.08991733074829163
qwen3_32b_api,api_actions,fake,ask_unc_pos,0.0,149,density,uncertainty-estimation,0.6754260002944295,0.7191105586277806,0.04368455833335105,-0.07172163006397127,0.15866047529569,0.4558321008921028,0.4808806980080561
qwen3_32b_api,api_actions,fake,ask_unc_pos,0.0,149,density,backtracking,0.17914344565848944,0.15773577553776186,-0.021407670120727643,-0.07879382075420088,0.031168846845672185,0.44645376931674924,0.48636471236578205
qwen3_32b_api,api_actions,fake,ask_unc_pos,0.0,149,coverage,initializing,0.10474568330163196,0.09822138193686032,-0.006524301364771635,-0.015650942738979687,0.0030812450190643675,0.16794173417268202,0.1668266118840792
qwen3_32b_api,api_actions,fake,ask_unc_pos,0.0,149,coverage,deduction,0.5101237479035196,0.5331771196890915,0.023053371785572017,-0.004476199510141672,0.04889696007442584,0.08092224564037001,0.07469413187411016
qwen3_32b_api,api_actions,fake,ask_unc_pos,0.0,149,coverage,adding-knowledge,0.2463718976531795,0.23301681309345468,-0.013355084559724825,-0.03708801936495662,0.012706548758715554,0.2901898856064071,0.26311696951013064
qwen3_32b_api,api_actions,fake,ask_unc_pos,0.0,149,coverage,example-testing,0.023705891521059085,0.01721846487821485,-0.006487426642844231,-0.016906019736784263,0.0033678271528000754,0.2050598122550954,0.1709776902168657
qwen3_32b_api,api_actions,fake,ask_unc_pos,0.0,149,coverage,uncertainty-estimation,0.08840138177171876,0.0960277813032196,0.007626399531500828,-0.008197305743875912,0.02318239426906212,0.35565771091528775,0.317702848743056
qwen3_32b_api,api_actions,fake,ask_unc_pos,0.0,149,coverage,backtracking,0.026651397848891156,0.022338439099159002,-0.004312958749732155,-0.01357457134092092,0.004161215714222592,0.3377328720830772,0.31542182644545325
qwen3_32b_api,api_actions,fake,ask_unc_pos,0.0,149,any,initializing,1.0,1.0,0.0,0.0,0.0,,
qwen3_32b_api,api_actions,fake,ask_unc_pos,0.0,149,any,deduction,1.0,1.0,0.0,0.0,0.0,,
qwen3_32b_api,api_actions,fake,ask_unc_pos,0.0,149,any,adding-knowledge,1.0,1.0,0.0,0.0,0.0,,
qwen3_32b_api,api_actions,fake,ask_unc_pos,0.0,149,any,example-testing,0.2684563758389262,0.2483221476510067,-0.020134228187919462,-0.11409395973154363,0.0738255033557047,0.6817176713910635,0.6802795473344503
qwen3_32b_api,api_actions,fake,ask_unc_pos,0.0,149,any,uncertainty-estimation,0.7986577181208053,0.8322147651006712,0.03355704697986577,-0.04697986577181208,0.11409395973154363,0.42518272688236075,0.42333964158244364
qwen3_32b_api,api_actions,fake,ask_unc_pos,0.0,149,any,backtracking,0.37583892617449666,0.3691275167785235,-0.006711409395973154,-0.12080536912751678,0.09395973154362416,0.9046561503645657,0.9041774974987763
qwen3_32b_api,api_actions,fake,ask_unc_pos,0.0,149,density_testlex,initializing,0.0018287219062597152,0.001968155248085969,0.00013943334182625388,0.0,0.0004183000254787616,0.31894268036747386,
qwen3_32b_api,api_actions,fake,ask_unc_pos,0.0,149,density_testlex,deduction,0.22970313518095709,0.25418751377237364,0.02448437859141654,-0.03464800378371084,0.08581143958361902,0.43679033828043706,0.6394962320134034
qwen3_32b_api,api_actions,fake,ask_unc_pos,0.0,149,density_testlex,adding-knowledge,0.029693540110133476,0.027789090232373536,-0.0019044498777599438,-0.028961693177291338,0.02135361461064883,0.8807485898083857,0.8077469037913331
qwen3_32b_api,api_actions,fake,ask_unc_pos,0.0,149,density_testlex,example-testing,0.0064000666039540285,0.0018958783604443939,-0.0045041882435096344,-0.0134034094113454,0.0020513184410264184,0.28503941185462733,
qwen3_32b_api,api_actions,fake,ask_unc_pos,0.0,149,density_testlex,uncertainty-estimation,0.10772928472096685,0.12069689227411926,0.012967607553152414,-0.02952355690828615,0.05401180935467601,0.553722748633187,0.6331592104304458
qwen3_32b_api,api_actions,fake,ask_unc_pos,0.0,149,density_testlex,backtracking,0.0017252980452373147,0.004067520846044336,0.0023422228008070215,-0.005175894135711944,0.012202562538133009,0.5977117565650202,
qwen3_32b_api,api_actions,fake,ask_unc_pos,0.0,149,density_nontest,initializing,0.5494718328106962,0.5172085203578246,-0.032263312452871534,-0.09504992191113708,0.03426975757766577,0.336896286801027,0.588473142191639
qwen3_32b_api,api_actions,fake,ask_unc_pos,0.0,149,density_nontest,deduction,3.7869199673425586,3.834541092218888,0.04762112487633031,-0.18225123836709328,0.2811386335768486,0.6924173279819331,0.4266176555494793
qwen3_32b_api,api_actions,fake,ask_unc_pos,0.0,149,density_nontest,adding-knowledge,1.7422289839444938,1.555197114141646,-0.1870318698028475,-0.3383874322531159,-0.02048606636983122,0.023125066237887515,0.016645128448515237
qwen3_32b_api,api_actions,fake,ask_unc_pos,0.0,149,density_nontest,example-testing,0.16085655114494915,0.10839433376175914,-0.052462217383190006,-0.12331844044987282,0.012225713484212336,0.1382362696766847,0.10558058699117717
qwen3_32b_api,api_actions,fake,ask_unc_pos,0.0,149,density_nontest,uncertainty-estimation,0.5676967155734626,0.5984136663536614,0.030716950780198652,-0.07577170924164561,0.13762150982092136,0.5809080111800827,0.5825600631819281
qwen3_32b_api,api_actions,fake,ask_unc_pos,0.0,149,density_nontest,backtracking,0.17741814761325217,0.1536682546917175,-0.023749892921534666,-0.07994393832159775,0.028113090079534313,0.3921610807587788,0.40507779370257935
qwen3_32b_api,api_actions,fake,ask_unc_pos,0.0,149,words,,293.19463087248323,360.08053691275165,66.88590604026845,25.32734899328859,108.12315436241609,0.002292626133744156,0.0220618165636164
qwen3_32b_api,api_actions,fake,ask_unc_pos,0.0,149,n_spans_counted,,21.241610738255034,24.97986577181208,3.738255033557047,1.0461409395973156,6.463255033557046,0.00710387743828071,0.06217715115324796
qwen3_32b_api,api_actions,fake,prompt_test,0.0,149,density,initializing,0.551300554716956,0.5304670935807668,-0.020833461136189016,-0.09493697442308366,0.04998271716446049,0.5864539887029723,0.6947438176442036
qwen3_32b_api,api_actions,fake,prompt_test,0.0,149,density,deduction,4.016623102523515,3.9495662579335336,-0.06705684458998193,-0.313440735934873,0.17384245041757856,0.5895285429526442,0.47436264199149014
qwen3_32b_api,api_actions,fake,prompt_test,0.0,149,density,adding-knowledge,1.7719225240546272,1.6534800610779163,-0.11844246297671107,-0.27693960907403353,0.035004511755822774,0.15319941847498136,0.2043834241267649
qwen3_32b_api,api_actions,fake,prompt_test,0.0,149,density,example-testing,0.16725661774890316,0.19310320597916622,0.02584658823026306,-0.05508954443378282,0.11190799736184684,0.5557151822351735,0.619631736242195
qwen3_32b_api,api_actions,fake,prompt_test,0.0,149,density,uncertainty-estimation,0.6754260002944295,0.7096160188122603,0.03419001851783078,-0.08770063835674055,0.16479444659109002,0.6016791462314421,0.7824860655940005
qwen3_32b_api,api_actions,fake,prompt_test,0.0,149,density,backtracking,0.17914344565848944,0.18516133759840775,0.0060178919399182865,-0.04691325898382756,0.06146597265247395,0.8246231920904515,0.7845507638153912
qwen3_32b_api,api_actions,fake,prompt_test,0.0,149,coverage,initializing,0.10474568330163196,0.09807661462583728,-0.006669068675794693,-0.016038898733694955,0.0022871957013872748,0.17049882719677797,0.15549865078102154
